message,datetime,user,message_id
DOW 30 Stocks with the highest Price Range Ratio: $MSFT $AAPL $HD $UNH $[URL],2020-06-30T22:03:45Z,1550174,224374302
$XLK $AAPL July XLK sector position shaping up nicely,2020-06-30T22:03:08Z,1113388,224374171
"$AAPL nRadius, yes, we talked about this early today (several posts). What had come out 2 or 3 months ago is that Apple wants 5G to be a big success and they thought fall of this year might not be the best climate because of the virus, so they’d delay it themselves, maybe a month or so. The author today made it sound like Apple was f’d up with it for some other reason, like a hit piece.",2020-06-30T22:02:38Z,1468666,224374028
"$AAPL quarterly what a nice looking bar with the RSI breaking out of downtrend. 400 seems in sight, but could push to 500 by end of year.",2020-06-30T21:54:05Z,253775,224371691
$AAPL crystal ball  :crystal_ball:  sees  :green_apple:  Apple Wireless as its own carrier,2020-06-30T21:53:02Z,8154,224371409
$AAPL CNBC. 5g Troubles for Apple?  Isn’t this old news.,2020-06-30T21:49:27Z,1456677,224370346
$QQQ $MSFT $AAPL $TSLA $SPY   What do you know about cocky you have a vaginae,2020-06-30T21:45:28Z,2989085,224369261
"$SPY $QQQ $MSFT $AAPL $TSLA Some bulls are getting wayyyyy too cocky. I would be careful if I were you, Mondays Tuesdays are pump days. Yes but if you didn’t sell today. Good luck tomorrow and Thursday.",2020-06-30T21:40:59Z,1502923,224368065
"$TSLA $AAPL $qqq $spy $diathe “rise of the retail investors”yeah, no shitanal’ysts suck do one thing, manipulateyeee",2020-06-30T21:37:15Z,1651138,224366881
"$AAPL NEW ARTICLE : Deep Dive: These stocks, including Tesla and Apple, are the real winners for the second quarter of 2020 [URL]",2020-06-30T21:31:07Z,1555408,224365191
$AAPL NASDAQ Up 1.87%.  Equivalent 184.65 Points. Apple Only Up 0.83%. Equivalent 81.96 Points. Difference 1.04% Less. Points 102.69. Tomorrow we are going for this 102.69 additional. Or 1.04%. Plus. I saw slowly move action. Last minute. Last time. Tomorrow refund points and Percentage. $APPLE  $380-$400. Soooooonnnn.,2020-06-30T21:28:09Z,3084945,224364261
"$AAPL OMG, IBD calling  it the Coronavirus Stock Market rally now. Next year, what, the apocalypse rally?  Coronavirus Stock Market Rally Posts Best Quarter In Decades; Apple, Boeing, FedEx, Netflix, Tesla In Focus  [URL]",2020-06-30T21:17:21Z,1468666,224361114
$AAPL lmao . top stock increase in Robin Hood . 365 ! What an awesome price to buy AppleAt .,2020-06-30T21:15:37Z,279171,224360612
$AAPL 40x pe and how long ago was this 12 x pe .,2020-06-30T21:14:36Z,279171,224360316
$AAPL $MSFT  the race to 2 trillion is on! Who will it be?,2020-06-30T21:14:26Z,1549420,224360261
$AAPL bubble bath !,2020-06-30T21:12:25Z,279171,224359637
$AAPL so we have a stock market rewarding itself 2 percent every day with almost zero economy,2020-06-30T21:12:15Z,279171,224359569
"$BRK.B $AAPL $KO Coke’s stock got way overvalued in the 1990s and Buffett held on, but since then Coke’s return has been awful.  I’m worried we might have a similar situation with Apple.  Amazing company that is significantly overvalued.  I think it would make sense for Berkshire to trim some Apple and use the proceeds for buybacks.  A company should not be trading at 30x earnings if it’s not growing.",2020-06-30T21:10:33Z,1624839,224359091
$AAPL NEW ARTICLE : Apple device management company Jamf files S-1 as it prepares to go public [URL],2020-06-30T21:08:13Z,1555408,224358369
"Great work. thanks for the update. Keep stacking the $AAPL , $BA &amp; $WMT plays Keep us posted as you continue next month",2020-06-30T21:08:05Z,619769,224358331
$AAPL Added puts at this $365.,2020-06-30T21:05:07Z,772526,224357445
"$AAPL LOL Fast Money pessimists , I am going to cry now",2020-06-30T21:04:13Z,191141,224357184
Top increases in  users holding for stocks held by Robinhood traders today:View the full list and history for all symbols on Robintrack: [URL] WKHS: +309882. ODP: +120823. LCA: +95594. PLUG: +60755. BLNK: +57776. $UBER: +52287. $AMZN: +43068. $BE: +39209. $GPS: +356910. $AAPL: +3069,2020-06-30T21:02:25Z,621409,224356580
$AAPL What was that lunchtime dump all about? Lost all my profit but $5 today.,2020-06-30T21:02:25Z,1788463,224356579
$AAPL 1% more afterhours  :rocket: ,2020-06-30T21:01:23Z,3469903,224356235
"$AAPL NEW ARTICLE : Apple nixes some future Arcade games to drive subscribers, report says [URL]",2020-06-30T20:59:37Z,1555408,224355665
"$SPX $SPYMy 3100C SPX lotto went from 30cents to $13.  Guess what percent profit that is?$SPY $AAPL $TSLA That is 10,000% profit.",2020-06-30T20:58:12Z,1637715,224355184
"Netflix Hires New Marketing Chief, First Black C-Suite Executive  $UBER $AAPL $NFLX [URL]",2020-06-30T20:56:59Z,2762379,224354749
"$AAPL it’s always the same story with these bears. it’s too expensive, it’s overvalued, corona virus, blah blah blah.Guess what they’ve been saying that since before most of you were trading and it just keeps going up. don’t bet against the fed and definitely don’t bet against one of the best tech companies on the market",2020-06-30T20:56:31Z,1549420,224354597
Your daily News digest for Apple Inc $AAPL [URL],2020-06-30T20:53:51Z,732840,224353700
@Secret__ the same way they gave $AAPL a sell rating @ a $233 price target in April? What’s it trading at now? Lol :rolling_on_the_floor_laughing: ,2020-06-30T20:50:40Z,1282691,224352640
"$SPY $AAPL $AMZN This analysis here was correct in terms of both technicals and I would say as long as it stays above $300 fundamentally as well. Now, the question is this accuracy was it a guess or studying and a bit of luck or a combination of all 3? Let&39;s ask why the market is holding above $300 here.",2020-06-30T20:48:49Z,728737,224351956
$TSLA $NVDA $AMD $AAPL $SPY nasdaq futures jumps back over magic line. Fake market got  the hope again.,2020-06-30T20:43:03Z,535296,224349998
Microsoft Ends the First Half at a Record  $MSFT $MSFT $AAPL [URL],2020-06-30T20:41:55Z,2762379,224349598
 :grinning_face_with_sweat:    $AAPL $TSLA $AMZN $SPY $FB,2020-06-30T20:40:55Z,2859254,224349232
$SPY $aapl I’ve never seen anything like this,2020-06-30T20:37:31Z,1035384,224348025
$UVXY $DIA $SPY $QQQ $AAPL i dont get it. Why was market up today? Couldnt find something to trade on. Felt like we could go to any direction any time.,2020-06-30T20:37:12Z,121444,224347892
"$AAPL Tomorrow gap open 370, close 365 imo",2020-06-30T20:36:07Z,152084,224347511
$AAPL Respect the channel. Highest ever monthly close. $QQQ,2020-06-30T20:34:44Z,286743,224346955
Top Buy Flow Money - 06.30.2020 - $AAPL $MSFT $AMZN $SPY via Super Stocks App,2020-06-30T20:33:47Z,323598,224346580
$AAPL Is it just me or is something trying to hold this down below $365?,2020-06-30T20:33:23Z,1270727,224346411
"$SPY $AAPL   yup, my role models are Bill, Hillary and Biden. When i grow up i wish to be more like Nancy, Chuck, Omar and that Shifty guy  :man_shrugging:  :man_shrugging:  :man_shrugging:  :man_shrugging: ",2020-06-30T20:27:33Z,236839,224344144
@wboling Great to hear. are you applying the fundamentals we taught to $AAPL &amp; $SPY? Keep up the great work,2020-06-30T20:25:26Z,619769,224343339
"Bears be like.but, but, but no guidance. Why is it going up? $AAPL $MSFT $SPY",2020-06-30T20:22:13Z,236839,224341938
$SPY $QQQ $UVXY $AAPL $FB Capital Allocation Guide To Markets,2020-06-30T20:20:35Z,812524,224341198
"$SPY For my puts to pay, I need $AAPL to come out say that research shows their phones cause people to be jackasses. Wait, maybe I&39;m thinking about $TWTR.",2020-06-30T20:20:04Z,256273,224340978
$AAPL: Both the short term and long term trends are positive. This is a very positive sign. [URL],2020-06-30T20:19:00Z,47688,224340567
$AAPL up another 23% today from credit spreads.,2020-06-30T20:18:55Z,1257541,224340536
"$TSLA $NVDA $AMD $AAPL $SPY compared with f@cking long B3 wave, maybe my B5 was way wished too short. This bi@ch can go much longer. If this is not sub2_c1 then this is sub3_B5 what means we must complete sub3 + sub4 + sub5. Which shape wil this have - i dont know , ending triangle very possibly or flat triangle.Decision will be made again bei 1 in blue circle. Time is very suitable to end of July, where bullish idi@ts who didnt understand what orange head has said, will  understand this in much hurting way.",2020-06-30T20:17:21Z,535296,224339825
Feds you know it’s healthy to have a few red days? $SPY $QQQ $AAPL,2020-06-30T20:15:57Z,409760,224339198
$FB - Is market open on Thursday (July 2) and Friday (july4) ? $aapl $tsla $amZn $nflx,2020-06-30T20:12:09Z,1972785,224337479
"After Apple’s stratospheric rise, investors are facing a new threat: Simple [URL]",2020-06-30T20:11:07Z,1171931,224336991
$AAPL - Gap up to touch ATH tomorrow on positive payroll news! July is Merca Month!,2020-06-30T20:10:42Z,3068240,224336795
My $AAPL friends buy $ZOM now!,2020-06-30T20:10:26Z,3165226,224336653
$AAPL bearish end added some short term puts but long term bullish :flexed_biceps: ,2020-06-30T20:08:14Z,3029600,224335574
"$SPY $UVXY $TVIX $AAPL $TWTR might chase something down in after hours, nice reaction to FedEx quarterly release.",2020-06-30T20:08:08Z,812524,224335523
"$SPY  $AAPL  $BAC  $JPM nice freaking close. Sold 1 call on that EOD pump, leaving rest for  314+ atleast",2020-06-30T20:05:49Z,1345051,224334230
"$SPY $AAPL $NCLH $BA What a rejection, corona was waiting at 310, limit down tonight!",2020-06-30T20:05:26Z,464057,224334026
$ZOM $AAPL   My APPLE followers BUY HARD AH.  News any minute. Monday latest :handshake: ,2020-06-30T20:05:19Z,466651,224333965
$AAPL out of most of the calls at MOC,2020-06-30T20:05:18Z,21210,224333955
$SPY  :collision:  goes the dynamite.  Best part is internet morons like @jensonlaw calling us bagholders of $NVDA $AAPL $MSFT $ADBE and many more.   :clown_face:   :police_car_light: ,2020-06-30T19:53:00Z,409334,224327504
$AAPL  :money_bag:  :rolling_on_the_floor_laughing: ,2020-06-30T19:52:45Z,89726,224327372
And that&39;s why i&39;m long $AAPL $MSFT $SPY,2020-06-30T19:52:10Z,236839,224327072
$AAPL I’m sure glad the FED came in to rescue $AAPL by buying their bonds. I was really worried about about their cash position.  (WTF is the Fed doing?),2020-06-30T19:51:51Z,297846,224326894
$AAPL the beast has awoken,2020-06-30T19:51:46Z,2814076,224326855
$AAPL got a bit extra,2020-06-30T19:51:41Z,1222054,224326816
$AAPL sold these,2020-06-30T19:51:28Z,1222054,224326701
$AAPL sold,2020-06-30T19:50:24Z,1222054,224326151
$AAPL OMFG. that sounds horrible.  buy!,2020-06-30T19:47:24Z,1847205,224324728
$AAPL Shorts are like,2020-06-30T19:45:50Z,259299,224324000
$AAPL Apple Arcade cancels games in strategy shift - Bloomberg [URL],2020-06-30T19:45:33Z,2762379,224323858
$AAPL anybody else think we hit 370 this week?,2020-06-30T19:44:57Z,1549420,224323569
$AAPL in on 2 365C,2020-06-30T19:44:13Z,3142647,224323226
$AAPL Jamf (JAMF) files for an initial public offering with a $100M placeholder value. The company has yet to decide on the number of shares to offer or the ticker.,2020-06-30T19:43:55Z,3683211,224323062
$AAPL the power hour,2020-06-30T19:42:13Z,1601827,224322257
$AAPL Rotten apple price action,2020-06-30T19:42:02Z,793110,224322173
"$AAPL told ya. the dip is always, but play carefully tho, 380- is my best guess correction will be, unless there no Covid shit happen. But I always believe in apple. Good dividend, ton of stuffs come out soon.",2020-06-30T19:41:38Z,2875934,224321963
$AAPL China approved vaccine for military use. guess that means we get vaccine news to start July off. cheers to all who bought the lows :clinking_beer_mugs: ,2020-06-30T19:36:37Z,1549420,224319470
$KT Corp. transfers quantum cryptographic communication core technology to [URL] $GOOG $AAPL $TSLA,2020-06-30T19:34:26Z,908385,224318401
$AAPL - China approves Covid vaccine!,2020-06-30T19:34:21Z,3068240,224318356
$BLNK $AAPL,2020-06-30T19:33:20Z,429316,224317869
"$AAPL Put spread loaded.  Bought weekly 360 puts at 1.70. Sold weekly 355 puts at 1.05.   End of quarter gaming almost over.  Then, we slide.",2020-06-30T19:31:27Z,79004,224316939
"$FB $AAPL [URL] and Facebook are jewels of the market , both America USA tech . Buying back stock, and low rates makes them more attractive. Both going to 420 . Buy for your 401ks",2020-06-30T19:31:22Z,3489765,224316909
"Slow Melt up, brrrrrrr. $AAPL $MSFT $RTX $DKNG $SPY",2020-06-30T19:30:47Z,236839,224316665
"$AAPL in a similar manner, for years, Intel said it wasn’t a monopoly because AMD was around. It’s finally true!",2020-06-30T19:28:31Z,1468666,224315581
$AAPL Same thing everyday. Pump pump pump. Get on the train.,2020-06-30T19:28:17Z,2178506,224315459
$AAPL Jump in let’s cook some shorts.,2020-06-30T19:28:09Z,259299,224315396
$AAPL LOADED THIS SOME CRAZY EASY MONEY $,2020-06-30T19:27:22Z,265383,224314995
$SPY  $AAPL $MSFT $DKNG  :face_with_tears_of_joy: ,2020-06-30T19:25:50Z,236839,224314182
$KT Corp. signs business agreement with Easywell to revitalize the local [URL] $AAPL $GOOG $MSFT,2020-06-30T19:25:34Z,908385,224314055
$AAPL $NFLX buyyy buyyyy buyyyy,2020-06-30T19:24:31Z,1064155,224313521
$AAPL back to 365?,2020-06-30T19:24:06Z,1222054,224313318
$SPY Today technically means nothing. Its all about the pump on $IWM PE 70 to dump on 401ks. Could say the same thing about 10k on nasdaq but who knows when $AAPL will fall again.,2020-06-30T19:22:47Z,836502,224312631
$AAPL Stock price action is fucking nuts $,2020-06-30T19:21:35Z,265383,224312010
BEARISH SENTIMENT in $AAPL Jul-02 puts at $360 strike price. $500K premium paid.  [URL],2020-06-30T19:20:09Z,2138883,224311249
$AAPL comeback time,2020-06-30T19:19:06Z,1222054,224310728
$AAPL got calls,2020-06-30T19:17:24Z,1222054,224309920
"$GNLN $SPY $AAPL $AMZN $FB If you’re anti-cannabis, please get educated. cannabissaveslives iuse notashamed watchthis maxcreative investing risksavageinthemarket risksavageinthewild getweeded @madmoneyoncnbc @cheddar @jared.mirsky @weeducatethepeople @stoneylancaster Only GNLN is bullish u sheep. [URL]",2020-06-30T19:17:15Z,2909088,224309828
"@Tutes yeah, i thought so last week before all the DOOMS DAY talk from the government and media. I admit, i got caught in shorting some shares too. I should have never tried that. If i stay bullish with the market i always make money. $msft and $aapl still so cheap.",2020-06-30T19:16:58Z,3416077,224309702
"$SPY $AAPL $MSFT $AMZN Market will tank in next 1-3 days.There’s no justifiable economic catalyst, meanwhile Tech stocks are near all time high again.Hedge it.",2020-06-30T19:14:26Z,1165200,224308527
$AAPL Gonna run EOD,2020-06-30T19:13:11Z,875826,224307900
"Bloomberg: $aapl shifting Apple Arcade strategy, canceling development of some games 9to5mac.com/2020/06/30/app…",2020-06-30T19:11:45Z,995834,224307245
$AAPL failed to breach 1 day vwap heading to the downside,2020-06-30T19:11:39Z,801337,224307206
$AAPL 02JUL20 $365 Cs / 44.8k+ trading vs 8668 OI,2020-06-30T19:10:33Z,323598,224306664
$AAPL Lol. Apple cannot run without any catalyst.,2020-06-30T19:10:08Z,1165200,224306483
$AAPL Doing good job WS! $,2020-06-30T19:09:17Z,265383,224306059
Some top tech sector flow we caught today coming in above ask$SNAP - $543K call sweep$BILI - $488K call sweep$AAPL - $262K call sweep,2020-06-30T19:08:34Z,2245170,224305721
$MSFT challenging new high again  :horse_racing:   :horse_racing:   :horse_racing:  :man_golfing:  $AAPL $TECL $TECS  ( Using chart program Pro ☞ [URL],2020-06-30T19:02:32Z,443976,224302615
$AAPL nice hit and run off the lows tag VWAP,2020-06-30T19:02:16Z,21210,224302492
$AAPL launches four-month &39;Path to Apple Card&39; credit coaching program appleinsider.com/articles/20/06…,2020-06-30T19:01:29Z,995834,224302094
"$AAPL back to 365, Where will market head tomorrow?",2020-06-30T19:00:17Z,3717686,224301488
"$AAPL Apple stock is over-bought and likely to drop in short term, it&39;s trading at twice the price to book ratio at the height of the market before the recession and it&39;s PE ratio is also about double average, it&39;s a solid company, but over-priced and has been over-bought since the drop due to COVID and I expect will have a sharp pull back soon, especially with Fauci announcing today that COVID cases are likely to start being over 100000 people per day soon.I&39;m guessing large market players will lock in their profits from buying at the drop and sell-off right before the holiday weekend.",2020-06-30T18:59:49Z,985451,224301226
$AAPL Back to ATH,2020-06-30T18:57:59Z,2178506,224300284
$NYT $AAPL Apple Cancels Some Arcade Games in Strategy Shift To Keep Subscribers [URL],2020-06-30T18:56:57Z,2762379,224299715
$AAPL could use a good power hour. $365+ close would be nice  :face_with_tears_of_joy: ,2020-06-30T18:55:39Z,735655,224298993
$AAPL covered short,2020-06-30T18:55:24Z,585314,224298828
$AAPL ripping! $,2020-06-30T18:53:21Z,265383,224297633
$LUV $DAL $AAL $AAPL $SPY Some sectors of the Market are ugly and vulnerable to go lower like the Airlines :thumbs_down_dark_skin_tone: Nice Relief Rally off March lows however the 200 Day Moving for Airline Stocks is sloping down  :thumbs_down_dark_skin_tone:  On Daily long term.,2020-06-30T18:52:25Z,593228,224297105
$AAPL let’s go!,2020-06-30T18:50:32Z,3294967,224295968
$AAPL Ready to fly !,2020-06-30T18:48:06Z,259299,224294498
$AAPL I don’t even know why I just watched the Powell testimony. Total waste of time.,2020-06-30T18:47:17Z,1549420,224293951
$spy and the $aapl  just stays there ?,2020-06-30T18:46:27Z,1329264,224293440
$AAPL  :money_bag: ,2020-06-30T18:43:15Z,89726,224291139
$AAPL doesn’t want to move today  :enraged_face: ,2020-06-30T18:42:45Z,3171677,224290771
$AAPL -Rally time ladies and gents!,2020-06-30T18:41:33Z,3068240,224289861
"$SPY  $AAPL $FB $TWTR  still holding spy calls and some twtr calls, 314+ spy incoming",2020-06-30T18:39:26Z,1345051,224288289
$AAPL back to 365 EOD,2020-06-30T18:38:35Z,1549420,224287898
"It&39;s likely EOQ Fund rebalancing has completed. Would be no reason for hedges to be rolled off if rebalancing was still in affect as most would eliminate the hedges EOD, i.e. $VIX and/or $VVIX would not be down to this extent. And what happens on July 1st.? $TVIX $SPY $AAPL",2020-06-30T18:37:31Z,812524,224287495
$AAPL don’t let the meandering and inane pontificating of a few analysts distract you; stock drop today is misguided and a trap,2020-06-30T18:36:49Z,191467,224287213
$AAPL Why wont this thing go down a little more so I can buy more calls!?!?,2020-06-30T18:36:09Z,3535480,224286921
$AAPL $spy S&amp;P to break 3080 it needs Apple. Come on guys let’s do it. Major short squeeze if it breaks.,2020-06-30T18:34:36Z,1983917,224286283
$AAPL you the real MVP  :red_heart: ,2020-06-30T18:34:05Z,3515605,224286071
$AAPL they give me free apple tv for the entire year and i never used it one time.  There is literally nothing on it.,2020-06-30T18:33:46Z,380041,224285939
$AAPL people conveniently forget apples insane pile of cash and their continious want to buy their own sharesback,2020-06-30T18:32:31Z,2814076,224285419
"$FB $AAPL Apple&39;s buyback firepower puts it in a &39;league of its own,&39; RBC says [URL] an Facebook going to 420 , both making lots of profits an are USA Tech . Buy and go long for 401k retirement",2020-06-30T18:30:25Z,3489765,224284584
$AAPL All in 500 shares very,2020-06-30T18:27:21Z,259299,224283292
$AAPL weird this is falling against market,2020-06-30T18:26:14Z,1340224,224282819
$AAPL $350 incoming,2020-06-30T18:25:57Z,475192,224282683
$AAPL,2020-06-30T18:25:37Z,1655531,224282534
$AAPL BTD!,2020-06-30T18:23:54Z,1549420,224281724
$AAPL,2020-06-30T18:23:10Z,1549420,224281385
$AAPL $SPY $QQQ $AAPL clean head and shoulders break to the downside.what a rollover from the morning. Watch yo longs!,2020-06-30T18:23:09Z,270415,224281381
$AAPL no no candle sticks,2020-06-30T18:22:33Z,3649144,224281082
$AAPL A company that makes ~$60 billion in FCF consistently with little growth is probably worth about $1 trillion.  That would put this at $227 per share.  Morningstar has a fair value of $240.  Amazing company but I wouldn’t buy at current prices.,2020-06-30T18:22:03Z,1624839,224280877
Let&39;s bounce $AAPL $MSFT $RTX $DKNG $SPY,2020-06-30T18:21:27Z,236839,224280579
$AAPL  may be closing $359 or below .,2020-06-30T18:20:58Z,1381983,224280349
$AAPL is this a testimony about the economy or a question and answers regarding racial issues?,2020-06-30T18:20:36Z,1549420,224280182
$AAPL she is just toying around about to burn either the bulls or bears any minute my dollar is on this is accumulation,2020-06-30T18:20:19Z,1142347,224280058
"$SPY $QQQ $AAPL $TVIX $TGT Do you know your stats for July 1, as it pertains to the market. Me thinks you outta know ;-)",2020-06-30T18:18:25Z,812524,224279185
$TSLA $AAPL start selling?,2020-06-30T18:17:51Z,1629966,224278907
Lion&39;s Den :face_with_tears_of_joy: .more like a fcking circus. $AAPL $MSFT $RTX $DKNG $SPY,2020-06-30T18:01:37Z,236839,224271966
$AAPL meanwhile Tesla is about to hit a new high lolllll,2020-06-30T17:58:00Z,1549420,224270446
"$AAPL $362s holding it as expected but if this falls to new LOD, things could get ugly.",2020-06-30T17:56:21Z,1045135,224269709
$SPY $AAPL   last time i checked Cali was still in the west not south  :thinking_face: ,2020-06-30T17:56:06Z,236839,224269573
$SPY $AAPL The spiking curve should be orange,2020-06-30T17:55:19Z,464057,224269243
$AAPL Joe blanked out,2020-06-30T17:53:54Z,2178506,224268607
"$MSFT $AAPL $GOOG $AMZN $FB | next stimulus check cannot be garnished by debt holders, and every eligible Americans (and legal residences) will be eligible for it.",2020-06-30T17:53:49Z,315595,224268557
$AAPL  2 :face_screaming_in_fear: ,2020-06-30T17:53:41Z,2248257,224268517
$AAPL bad news starts that mean tomorrow gonna be red,2020-06-30T17:52:33Z,1621677,224268021
$AAPL Mnuchin said the Trump administration does support additional legislation and hopes work on a package can be completed by the end of July.,2020-06-30T17:51:09Z,265383,224267410
$AAPL  Pelosi sexy tho,2020-06-30T17:50:36Z,2268976,224267172
$AAPL Mnuchin says the administration has every expectation that China will live up to its commitments in the “Phase 1” trade deal with the U.S.,2020-06-30T17:50:20Z,265383,224267041
$AAPL corona virus deaths down over 50%! Reported straight from CDC,2020-06-30T17:48:55Z,1549420,224266426
$AAPL would it make sense to buy the $AAPL 390 strike PUT when it’s At The Money? maybe 2wks out in time? Seems like it would have high prob of success,2020-06-30T17:48:44Z,2188611,224266334
"$AAPL $FB Apple&39;s buyback firepower puts it in a &39;league of its own,&39; RBC says [URL] an Facebook both buying back tons of stock , rates very low , both stocks will go to 420 . Buy both Apple and Facebook",2020-06-30T17:48:39Z,3489765,224266302
"$AAPL The NY Times is prioritizing adding new subscribers and said the Apple partnership did not give it enough of a direct relationship with subscribers to justify continuing relationship. As far as sending readers to its site is concerned, Apple News does not redirect users to publishers’ site where the original article is hosted. Instead, the entire piece is read through Apple’s app within the iPhone, iPad, or Mac app.",2020-06-30T17:46:55Z,3674537,224265493
$AAPL House losers they should all retire,2020-06-30T17:46:35Z,191141,224265350
$AAPL 365 EOD Still very,2020-06-30T17:46:06Z,259299,224265105
$AAPL $FB Going much higher both to 420 . Growth and USA is the place to be . Rates are very low .,2020-06-30T17:44:33Z,3489765,224264432
$AAPL max upside on weekly chart is 390-400 then fall towards 300-275 range. Total time frame to hit both the targets: 10-12 weeks from how. Market should peak once apple hits 390-400 range $SPY $QQQ   Good Luck.!,2020-06-30T17:44:04Z,482569,224264204
$AAPL Wow look at NVDA always up while WS crooks doesn’t let Apple to get the valuation it deserves,2020-06-30T17:41:45Z,191141,224263178
$BA $AMZN $SHOP $TSLA $AAPL [URL] Bowing 2nd 737 test flight in progress,2020-06-30T17:38:35Z,3166793,224261770
"$FSLY i made the mistake of seling $NVDA when it did 3x when it jumped 10x, not making the same mistake again $NVDA $AMD $SPY $AAPL",2020-06-30T17:37:55Z,1401640,224261455
$AAPL Now.back to 365,2020-06-30T17:34:51Z,1005591,224260021
$AAPL Joe lol,2020-06-30T17:34:42Z,2178506,224259942
"$TSLA It&39;s true that companies like Tesla, $FB, $AAPL , and $AMZN will face another correction, but it&39;s not for the reason everyone thinks. Sure, they have build large empires, but they have also become moral hazards and dependent on low government IR and handouts. This will not and cannot last.  [URL]",2020-06-30T17:34:40Z,3027897,224259921
$AAPL - AppleTV app coming to Vizio TV’s this summer!  More subscribers! [URL],2020-06-30T17:34:08Z,3068240,224259668
$AAPL  is offering 10% bonus cash when adding funds to Apple ID,2020-06-30T17:33:25Z,995834,224259331
$AAPL dictator biden lol,2020-06-30T17:33:24Z,3359807,224259320
$AAPL I think all these women are related to Pelosi  :rolling_on_the_floor_laughing: ,2020-06-30T17:32:38Z,2248257,224258977
"$AAPL Fucking Democrats trying to stir up bad shit, every one of them. What a f’d up bunch.",2020-06-30T17:32:24Z,1468666,224258873
"Pretty choppy session overall, not much to do honestly. Took 15% loss on $BABA BABA put22% loss on $AAPL AAPL call91% gains on $TSLA TSLA calls$SPY SPY $DIA DIA",2020-06-30T17:32:23Z,989975,224258863
"$AAPL im done trading. Just put my entire portfolio in Apple, let it ride for a few months and relax",2020-06-30T17:31:36Z,1655761,224258486
$AAPL 400.00 buy middle July.  (Buys),2020-06-30T17:31:29Z,1577362,224258430
$NK y&39;all realize no resistance until $19.75 right! $SPY $AAPL $,2020-06-30T17:30:53Z,1922816,224258126
$AAPL switching from apple music,2020-06-30T17:30:22Z,3359807,224257855
$AAPL Watch this head for high of day. It just doesn&39;t quit. It has become The Greatest Welfare Program of all time,2020-06-30T17:29:19Z,2178506,224257338
$SPY $AAPL thanks jpow,2020-06-30T17:28:51Z,1257541,224257104
$SPY $AAPL Only thing bullish for this would be a national mask mandate and we all know the Orange will find that unacceptable,2020-06-30T17:24:55Z,464057,224255010
$AAPL Might as well be red if they are dumping to balance since she is up 24% YTD.,2020-06-30T17:23:12Z,1092168,224253988
$AAPL been in an intra-day downswing for about an hour now … in this market that&39;s a long time. should be ready to reverse,2020-06-30T17:21:32Z,234699,224252952
$SPY just blame $AAPL for imploding this today,2020-06-30T17:19:13Z,522964,224251444
"$AAPL good chance that today&39;s high was the correct top of wave ii. If so, we should see nothing but selling from here and all next week.",2020-06-30T17:18:31Z,872785,224250965
$AAPL i wonder how bytedance got the source code to exploit their ios? probably the same way huawei stole their hardware. you pay for cheap labor in other ways lol,2020-06-30T17:18:08Z,2894721,224250670
"$AAPL Chairwoman says “aks” instead of ask, along with many other mispronunciations. Guess I’d better not say anymore.",2020-06-30T17:17:44Z,3048026,224250363
Top Bullish Flow (a/o1:16pmEST): $AAPL $DIS $AMZN $GOLD $AMD,2020-06-30T17:16:51Z,850976,224249782
$AAPL WOW,2020-06-30T17:16:29Z,2940545,224249489
$AAPL we’ll that aged well,2020-06-30T17:16:23Z,1365330,224249409
$AAPL Possible H&amp;S setting up on the 6mo.,2020-06-30T17:14:18Z,115915,224247863
$ADMP I am wondering why I could not hold to $T or $AAPL for a year and have all stupidty to keep adding more sh*t of ADMP for more than a year,2020-06-30T17:12:41Z,2152282,224246939
$WKHS before I forget here’s the address and info if anyone wants to report to sec also $AMZN $AAPL $GOOGL,2020-06-30T17:12:20Z,820339,224246775
$AAPL Somebody else should start writing this guys statements. His statements are always grim and negative but when answering questions he’s positive.,2020-06-30T17:10:13Z,1549420,224245868
"$AAPL NEW ARTICLE : Dow Jones Clings to Gain as Boeing Loses Orders, Apple iPhone Shipment Estimates Cut, and Financials Maintain Dividends [URL]",2020-06-30T17:09:14Z,1555408,224245465
$AAPL its coming down,2020-06-30T17:08:34Z,1899070,224245196
$AAPL is a great stock so far.  We want to see those iphone numbers this year.  What do you think will happen?,2020-06-30T17:07:41Z,3696440,224244870
$AAPL is sec mnuchin not wearing a mask considered bullish?  :money_bag: ,2020-06-30T17:04:55Z,1549420,224243702
$AAPL I thought this stock would actually hold its ground today,2020-06-30T17:04:27Z,2084000,224243503
"$AAPL Every time that dickhead Powell speaks, my trade gets messed up.",2020-06-30T17:04:00Z,1788463,224243299
$AAPL who&39;s ready for that red close I called earlier today? dont be on the wrong side now  :face_with_tears_of_joy: ,2020-06-30T17:02:25Z,3378943,224242630
$AAPL laggard among FAANGS even $FB is fkin up haha,2020-06-30T17:01:55Z,1750553,224242431
$NKLA $TSLA $AAPL $PLUG $WKHS has anyone received their monthly payout from E-Trade fully paid lending program yet? This month seems exceptionally late,2020-06-30T17:01:03Z,1991387,224242075
$AAPL  :red_apple:  up 44% just this quarter so ridiculous the stock market,2020-06-30T17:00:40Z,3431248,224241887
$MSFT and $AAPL up over 25% this year so ridiculous,2020-06-30T16:59:21Z,3431248,224241361
